,findSigExposures,best_columns,Cancer Types,Sample Names
386,0.030728788977519943,1,SP85230,Stomach-AdenoCA
387,0.4346446700507614,2,SP85230,Stomach-AdenoCA
388,0.12454677302393038,4,SP85230,Stomach-AdenoCA
389,0.05928208846990573,16,SP85230,Stomach-AdenoCA
390,0.2914249456127629,44,SP85230,Stomach-AdenoCA
391,0.10580024631986394,0,SP105159,Stomach-AdenoCA
392,0.032080229898539675,1,SP105159,Stomach-AdenoCA
393,0.24268371356518678,4,SP105159,Stomach-AdenoCA
394,0.012902469063398042,20,SP105159,Stomach-AdenoCA
395,0.03489531405782652,21,SP105159,Stomach-AdenoCA
396,0.20180634566887573,22,SP105159,Stomach-AdenoCA
397,0.3698316814263093,44,SP105159,Stomach-AdenoCA
398,0.01742720679103538,0,SP84439,Stomach-AdenoCA
399,0.513736482545816,4,SP84439,Stomach-AdenoCA
400,0.13305876640143466,18,SP84439,Stomach-AdenoCA
401,0.13765258119464877,24,SP84439,Stomach-AdenoCA
402,0.19812496306706506,25,SP84439,Stomach-AdenoCA
403,0.10740772312675816,0,SP105006,Stomach-AdenoCA
404,0.030858409342767026,1,SP105006,Stomach-AdenoCA
405,0.4469354701218992,4,SP105006,Stomach-AdenoCA
406,0.02199300997357429,16,SP105006,Stomach-AdenoCA
407,0.06683147216776063,20,SP105006,Stomach-AdenoCA
408,0.12957122154974002,21,SP105006,Stomach-AdenoCA
409,0.19640269371750063,22,SP105006,Stomach-AdenoCA
410,0.07860774344935471,0,SP84962,Stomach-AdenoCA
411,0.1994524833789597,4,SP84962,Stomach-AdenoCA
412,0.348846304262808,22,SP84962,Stomach-AdenoCA
413,0.37309346890887757,44,SP84962,Stomach-AdenoCA
414,0.10145181039006472,0,SP85431,Stomach-AdenoCA
415,0.08483470351582999,1,SP85431,Stomach-AdenoCA
416,0.2754941402833654,4,SP85431,Stomach-AdenoCA
417,0.03690746895224768,16,SP85431,Stomach-AdenoCA
418,0.5013118768584922,44,SP85431,Stomach-AdenoCA
419,0.165993265993266,0,SP105577,Stomach-AdenoCA
420,0.03625140291806959,1,SP105577,Stomach-AdenoCA
421,0.44747474747474747,4,SP105577,Stomach-AdenoCA
422,0.011672278338945005,16,SP105577,Stomach-AdenoCA
423,0.023120089786756455,20,SP105577,Stomach-AdenoCA
424,0.04455667789001122,21,SP105577,Stomach-AdenoCA
425,0.27093153759820426,22,SP105577,Stomach-AdenoCA
426,0.11037735849056604,0,SP105213,Stomach-AdenoCA
427,0.6547169811320754,4,SP105213,Stomach-AdenoCA
428,0.2349056603773585,22,SP105213,Stomach-AdenoCA
429,0.13405368900894818,0,SP84086,Stomach-AdenoCA
430,0.04626034104339018,1,SP84086,Stomach-AdenoCA
431,0.21863920310653384,4,SP84086,Stomach-AdenoCA
432,0.12662502110417018,22,SP84086,Stomach-AdenoCA
433,0.4744217457369576,44,SP84086,Stomach-AdenoCA
434,0.17286127371464843,0,SP84858,Stomach-AdenoCA
435,0.03914239368079554,1,SP84858,Stomach-AdenoCA
436,0.441074828972424,4,SP84858,Stomach-AdenoCA
437,0.013893786585795896,16,SP84858,Stomach-AdenoCA
438,0.20325833979829325,22,SP84858,Stomach-AdenoCA
439,0.12976937724804288,45,SP84858,Stomach-AdenoCA
440,0.028815894670590435,0,SP105018,Stomach-AdenoCA
441,0.04829298994675694,1,SP105018,Stomach-AdenoCA
442,0.6898123734839335,2,SP105018,Stomach-AdenoCA
443,0.06460612040076888,4,SP105018,Stomach-AdenoCA
444,0.071512409206117,16,SP105018,Stomach-AdenoCA
445,0.09696021229183323,22,SP105018,Stomach-AdenoCA
